# source=Hikvision iSecure Center V1.7.0 public return codes and Appendix E
# sectionKey	sectionName	errorCode	description	message
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d01d	海康解码设备：设备因为其他原因，操作失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2ce	海康解码设备返回错误：解码资源不足
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2cf	海康解码设备返回错误：畅显资源不足
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d0	海康解码设备返回错误：显存资源不足
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d1	海康解码设备返回错误：一拖多资源不足
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d2	海康解码设备返回错误：窗口跨越了畅显输出口和非畅显输出口
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d3	海康解码设备返回错误：畅显窗口不支持分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d4	海康解码设备返回错误：不是输出口整数倍的窗口不支持开启畅显
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d5	海康解码设备返回错误：开启透明度的窗口不支持分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d6	海康解码设备返回错误：开启多分屏的窗口不支持透明度设置
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d7	海康解码设备返回错误：logo数达到上限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d8	海康解码设备返回错误：轮巡窗口数达到上限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2d9	海康解码设备返回错误：虚拟led不能纵向跨屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2da	海康解码设备返回错误：虚拟led高度超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2db	海康解码设备返回错误：虚拟led内容包含非法字符
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2dc	海康解码设备返回错误：底图图片不存在
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2dd	海康解码设备返回错误：led屏幕不支持虚拟led
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2de	海康解码设备返回错误：led分辨率不支持
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2df	海康解码设备返回错误：预案超期，不能再调用
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2e0	海康解码设备返回错误：单个处理器接入的信号跨越的屏幕个数超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2ef	海康解码设备返回错误：先取消置顶保持窗口的置顶保持属性才能进行置底操作
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2f0	海康解码设备返回错误：正在校正led屏幕
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2f1	海康解码设备返回错误：lcd/led输出口绑定之后不支持单个输出口的分辨率配置
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d2f2	海康解码设备返回错误：该输出口的led分辨率和其他输出口的led分辨率不匹配
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d384	海康解码设备返回错误：信号源裁剪数值超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d385	海康解码设备返回错误：开窗通道号错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d386	海康解码设备返回错误：窗口层数错误，单个屏幕上最多覆盖的窗口层数
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d387	海康解码设备返回错误：窗口的块数错误，单个窗口可覆盖的屏幕个数
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d388	海康解码设备返回错误：输出分辨率错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d389	海康解码设备返回错误：布局号错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d38a	海康解码设备返回错误：输入分辨率不支持
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d38b	海康解码设备返回错误：子设备不在线
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d38c	海康解码设备返回错误：没有空闲解码通道
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d38d	海康解码设备返回错误：开窗能力上限,分布式多屏控制器中解码子设备能力上限或者显示处理器能力上限导致
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d38e	海康解码设备返回错误：调用顺序有误
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d38f	海康解码设备返回错误：正在执行预案
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d390	海康解码设备返回错误：解码板正在使用
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d391	海康解码设备返回错误：输出板数据量超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d392	海康解码设备返回错误：用户名相同
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d393	海康解码设备返回错误：无效用户名
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d394	海康解码设备返回错误：输入矩阵正在使用
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d395	海康解码设备返回错误：通道类型不同（矩阵输出通道和控制器的输入为不同的类型）
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d396	海康解码设备返回错误：输入通道已经被其他矩阵绑定
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d397	海康解码设备返回错误：正在使用的矩阵输出通道个数超过矩阵与控制器绑定的通道个数
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d398	海康解码设备返回错误：输入信号源个数达到上限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d399	海康解码设备返回错误：输入通道正在使用
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d39a	海康解码设备返回错误：管理员已经登陆，操作失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d39b	海康解码设备返回错误：该用户已经登陆，操作失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d39c	海康解码设备返回错误：布局正在初始化，操作失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d39d	海康解码设备返回错误：底图大小不符
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d39e	海康解码设备返回错误：窗口正在执行其他操作，本次操作失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d39f	海康解码设备返回错误：信号源开窗个数达到上限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a0	海康解码设备返回错误：信号源放大倍数超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a1	海康解码设备返回错误：单个信号源不能多次跨屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a2	海康解码设备返回错误：超高清信号源不能重复开窗
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a3	海康解码设备返回错误：虚拟led宽度大于限制值
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a4	海康解码设备返回错误：虚拟led字符数大于限制值
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a5	海康解码设备返回错误：不支持单个显示输出参数设置
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a6	海康解码设备返回错误：多分屏窗口被覆盖
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a7	海康解码设备返回错误：窗口不存在
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a8	海康解码设备返回错误：窗口信号源数超过限制值
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3a9	海康解码设备返回错误：对多分屏窗口移动
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3aa	海康解码设备返回错误：ypbpr和sdi信号源不支持9/16分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3ab	海康解码设备返回错误：不同类型输出板混插
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3ac	海康解码设备返回错误：对跨屏窗口分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3ad	海康解码设备返回错误：对未满屏窗口分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3ae	海康解码设备返回错误：对单个输出口上有多个窗口的窗口分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3af	海康解码设备返回错误：窗口大小超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b0	海康解码设备返回错误：信号源已加入拼接
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b1	海康解码设备返回错误：拼接信号源个数超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b2	海康解码设备返回错误：led分辨率大于输出分辨率
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b3	海康解码设备返回错误：拼接信号源的规模超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b4	海康解码设备返回错误：信号源已上墙
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b5	海康解码设备返回错误：信号源不支持抓图
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b6	海康解码设备返回错误：拼接信号源不支持分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b7	海康解码设备返回错误：达到最大窗口重叠数
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b8	海康解码设备返回错误：stream id和通道号同时有效
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3b9	海康解码设备返回错误：设备无零通道
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3bb	海康解码设备返回错误：需要重定向（转码子系统使用）
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3bc	海康解码设备返回错误：流id不存在
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3be	海康解码设备返回错误：流id数达到上限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3bf	海康解码设备返回错误：工作模式不匹配
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3c0	海康解码设备返回错误：已工作在当前模式
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3c1	海康解码设备返回错误：设备正在处理中
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3c2	海康解码设备返回错误：正在被动转码
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3c4	海康解码设备返回错误：环网未配置
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3cb	海康解码设备返回错误：切换全帧率畅显时必须先关闭对应的已上墙的窗口
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3cc	海康解码设备返回错误：vga/dvi/dp/hdmi/hdbase\_t输入源在全帧率畅显下不支持9/16画面
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3cd	海康解码设备返回错误：单信号源回显连接数量超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3ce	海康解码设备返回错误：只有分屏窗口支持子窗口放大
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3cf	海康解码设备返回错误：窗口位置错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d0	海康解码设备返回错误：屏幕距离超限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d1	海康解码设备返回错误：单窗口不支持子窗口全屏功能
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d2	海康解码设备返回错误：led屏宽高不正确
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d3	海康解码设备返回错误：在非法区域开窗(包括跨led/lcd屏)
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d4	海康解码设备返回错误：平铺模式不支持漫游
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d5	海康解码设备返回错误：平铺模式不支持图层覆盖
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d6	海康解码设备返回错误：平铺模式不支持分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d7	海康解码设备返回错误：led区域内输出口的分辨率发生变化，设备已关闭该区域内的所有led窗口
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d8	海康解码设备返回错误：操作失败，请先关闭窗口
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3d9	海康解码设备返回错误：超出轮巡解码能力限制
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3da	海康解码设备返回错误：轮巡解码时间不支持
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3db	海康解码设备返回错误：联动通道数超过上限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3dc	海康解码设备返回错误：场景数量达到上限
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3dd	海康解码设备返回错误：内存不足，无法新建场景
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3de	海康解码设备返回错误：奇口不支持该分辨率
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3df	海康解码设备返回错误：偶口不支持该分辨率
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3e0	海康解码设备返回错误：常开窗口需要先取消常开属性才能被关闭
OFFICIAL	附录E.1.2 电视墙错误码	0x0161d3e1	海康解码设备返回错误：led模式下不支持窗口分屏
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e001	大华解码设备返回错误：windows系统出错
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e002	大华解码设备返回错误：网络错误,可能是因为网络超时
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e003	大华解码设备返回错误：设备协议不匹配
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e004	大华解码设备返回错误：句柄无效
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e007	大华解码设备返回错误：用户参数不合法
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e008	大华解码设备返回错误：sdk初始化出错
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e04f	大华解码设备返回错误：设备不支持该操作
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e050	大华解码设备返回错误：设备资源不足
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e055	大华解码设备返回错误：获取连接session信息
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e056	大华解码设备返回错误：输入密码错误超过限制次数
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e064	大华解码设备返回错误：密码不正确
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e065	大华解码设备返回错误：帐户不存在
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e066	大华解码设备返回错误：等待登录返回超时
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e067	大华解码设备返回错误：帐号已登录
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e068	大华解码设备返回错误：帐号已被锁定
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e069	大华解码设备返回错误：帐号已被列为黑名单
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e06a	大华解码设备返回错误：资源不足,系统忙
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e06b	大华解码设备返回错误：登录设备超时,请检查网络并重试
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e06c	大华解码设备返回错误：网络连接失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e182	大华解码设备返回错误：生成的jason字符串错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e183	大华解码设备返回错误：响应的jason字符串错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e190	大华解码设备返回错误：不支持当前操作
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e19a	大华解码设备返回错误：设备不支持的分割模式
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e19b	大华解码设备返回错误：开窗参数不合法
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e19c	大华解码设备返回错误：开窗数量超过限制
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e175	大华解码设备返回错误：获取解码策略配置失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e176	大华解码设备返回错误：设置解码策略配置失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e152	大华解码设备返回错误：获取tv调节配置失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e153	大华解码设备返回错误：设置tv调节配置失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e14d	大华解码设备返回错误：查询视频输出参数配置失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e14e	大华解码设备返回错误：设置视频输出参数配置失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e1a5	大华解码设备返回错误：输入源超出最大路数限制
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e1a6	大华解码设备返回错误：设置日志打印失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e1a7	大华解码设备返回错误：入参的dwsize字段出错
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e18d	大华解码设备返回错误：当前操作超时
OFFICIAL	附录E.1.2 电视墙错误码	0x0163e184	大华解码设备返回错误：协议版本低于当前使用的版本
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f000	连接客户端框架失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f001	发送初始化完成信息到客户端框架失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f002	解析客户端框架返回数据失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f003	订阅通知服务失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f004	订阅agent消息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f005	订阅通知为空
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f006	电视客户端启动失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f007	电视客户端配置界面获取失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f008	电视墙服务寻址信息获取失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f009	token信息获取失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f00a	用户信息获取失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f00b	多线路信息获取失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f064	amq初始化失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f065	amq尚未初始化
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f066	amq参数错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f067	amq类型错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f068	解析amq消息错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f069	连接amq错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0c8	获取vms信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0c9	获取vnsc信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0ca	获取zoneid失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0cb	httpclient初始化失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0cc	初始化portalagent模块失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0cd	解析vnsc返回数据失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0ce	解析upm返回数据失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0cf	解析vms返回数据失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d0	从vnsc获取回放信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d1	upm寻址信息格式错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d2	vnsc寻址信息格式错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d3	监控点获取play url失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d4	添加区域失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d5	添加组织失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d6	添加监控点失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d7	获取监控点信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d8	获取组织信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0d9	解析设备信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0da	解析组织信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0db	数据库操作失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0dc	数据库不存在
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f0dd	资源模块内部错误-数据异常
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f12c	获取电视墙信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f12d	获取解码设备信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f12e	获取拼接窗口信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f12f	获取窗口信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f130	获取监视器信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f131	放大时窗口列表不止一个窗口
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f132	获取虚拟led信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f133	开窗数目数据异常
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f190	设备登录失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f191	设备开启被动解码失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f192	设备本地服务未初始化
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f193	设备本地服务状态异常
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f194	取流失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1f4	获取电视墙列表失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1f5	获取备份文件列表失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1f6	获取电视墙服务数据失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1f7	发送指令到电视墙服务失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1f8	客户端加解密器创建失败
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1f9	解码设备参数错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1fa	开窗参数错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1fb	上墙参数错误
OFFICIAL	附录E.1.2 电视墙错误码	0x0163f1fc	解析电视墙服务返回信息失败
OFFICIAL	附录E.1.2 电视墙错误码	0x01631048	同一个设备关联到多个电视墙，超过限制
ACCESS_CONTROL_MANAGEMENT	附录E.2.1 门禁管理错误码	0x00000000	操作成功	success
ACCESS_CONTROL_MANAGEMENT	附录E.2.1 门禁管理错误码	0x02f19089	用户不存在	user is not exist.
ACCESS_CONTROL_MANAGEMENT	附录E.2.1 门禁管理错误码	0x02f19094	请求参数含有非法字符	%param% can't contains illegal characters like (/\\:?'\\
OFFICIAL	附录E.2.2 访客管理错误码	0x0531f002	预计离开时间必须晚于当前时间	visitEndTime less than now
OFFICIAL	附录E.2.2 访客管理错误码	0x0531f003	预计离开时间应晚于预计来访时间	visitEndTime less than visitStartTime
OFFICIAL	附录E.2.2 访客管理错误码	0x0531401d	访客{0}在来访时段内已有其他有效预约或登记	time conflict
OFFICIAL	附录E.2.2 访客管理错误码	0x0531f010	访客列表内访客信息过多，请检查确认	visitor num exceed limit
OFFICIAL	附录E.2.2 访客管理错误码	0x0531f016	预计来访时间查询时间段起止条件错误	visitStartTimeBegin less visitStartTimeEnd
OFFICIAL	附录E.2.2 访客管理错误码	0x0531f017	预计离开时间查询时间段起止条件错误	visitEndTimeBegin less visitEndTimeEnd
OFFICIAL	附录E.2.2 访客管理错误码	0x0531f011	来访时间查询时间段条件起止条件错误	visitStartTimeBegin less visitStartTimeEnd
OFFICIAL	附录E.2.2 访客管理错误码	0x0531f012	离开时间查询时间段起止条件错误	visitEndTimeBegin less visitEndTimeEnd
OFFICIAL	附录E.2.2 访客管理错误码	0x05314023	访客信息列表中存在相同的手机号码或证件号码	visitor info repeat
OFFICIAL	附录E.2.2 访客管理错误码	0x0531f00e	根据参数无法查找到正确记录信息	The required parameter $$ can not find corresponding record.
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15400001	服务错误：服务异常
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15400002	参数错误：必填字段不能为空
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15400003	参数错误：字段合法性校验不通过
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15404001	资源异常：资源不存在
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15401001	计划模板错误：计划模板ID不存在
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15401002	计划模板错误：假日组ID不存在
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15401003	计划模板错误：计划模板名称重复
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15401004	计划模板错误：假日组名称重复
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15405001	任务操作错误：任务不存在
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15405002	任务操作错误：任务已开始下载
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15405003	任务操作错误：删除任务失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15405004	任务操作错误：停止任务失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15405005	任务操作错误：暂停任务失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15405006	任务操作错误：添加待下载数据失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403007	下载错误：无可用数据下载
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403008	下载错误：权限报文下发失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403009	下载错误：设备接入服务不在线或连接失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x1540300a	下载错误：设备不在线或网络不通
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x1540300b	下载错误：设备正在下载
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x1540300c	下载错误：查询设备的驱动地址失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x1540300d	下载错误：不支持卡片权限
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x1540300e	下载错误：不支持指纹权限
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x1540300f	下载错误：不支持人脸权限
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403010	下载错误：设备容量已满
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403011	下载错误：人员没有开卡
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403012	下载错误：人员没有指纹
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403013	下载错误：人员没有人脸图片
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403014	下载错误：获取人脸图片地址失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403501	回调错误：驱动结果响应超时
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403502	回调错误：下载记录处理异常
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403503	回调错误：计划模板下载失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403504	回调错误：清空权限失败
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403505	回调错误：设备下载超时
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403506	回调错误：权限数据非法
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403507	回调错误：卡号错误
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403508	回调错误：指纹/人脸已存在
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x15403509	回调错误：指纹/人脸质量差
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x1540350a	回调错误：设备未绑定图片服务器
ACCESS_CONTROL_PERMISSION	附录E.2.3 出入控制权限错误码	0x1540350b	回调错误：下载人脸图片失败
